CdrNo,B Party,Date,Time,Duration,Call Type,First Cell ID,First Cell ID Address,Last Cell ID,Last Cell ID Address,IMEI,IMSI,Roaming,Main City(First CellID),Sub City (First CellID),Lat-Long-Azimuth (First CellID),Crime,Circle,Operator,LRN,CallForward,B Party Provider,B Party Circle,B Party Operator,Type,IMEI Manufacturer
1234567890,9890789012,3/1/2025,12:51:55,11,Outgoing,404780000100124,"Airtel Option:- Mc5218 Smt Chourasya Devi W/O Ayodhya Prasad Tiwari.Add-Vill+Post-Chandpur, Thesi-Teonthar, Distt-Rewa.9229907893, Madhya Pradesh",404780001214573,"Choudhary Colony, Mandsaur (M), Madhya Pradesh",861224074394390,404225013431234,MAG-Vodafone - India,,,"25.0384, 81.62916",harrassment,,,3095,,RELIANCE JIO,Maharashtra,RELIANCE JIO,Voice,
1234567890,7038976648,3/1/2025,12:58:11,53,Outgoing,404780000100125,"Airtel Option:- Mc5218 Smt Chourasya Devi W/O Ayodhya Prasad Tiwari.Add-Vill+Post-Chandpur, Thesi-Teonthar, Distt-Rewa.9229907893, Madhya Pradesh",404780001214577,"Choudhary Colony, Mandsaur (M), Madhya Pradesh",861224074394390,404225013431234,MAG-Vodafone - India,,,"25.0384, 81.62916",harrassment,,,3095,,RELIANCE JIO,Maharashtra,RELIANCE JIO,Voice,
1234567890,919518567796,3/1/2025,13:08:51,31,Incoming,404780000100126,"Airtel Option:- Mc5218 Smt Chourasya Devi W/O Ayodhya Prasad Tiwari.Add-Vill+Post-Chandpur, Thesi-Teonthar, Distt-Rewa.9229907893, Madhya Pradesh",404780001214578,"Choudhary Colony, Mandsaur (M), Madhya Pradesh",861224074394390,404225013431234,MAG-Vodafone - India,,,"25.0384, 81.62916",harrassment,,,-,,,,,Voice,
1234567890,7558589808,3/1/2025,13:16:00,5,Outgoing,404780000100127,"Airtel Option:- Mc5218 Smt Chourasya Devi W/O Ayodhya Prasad Tiwari.Add-Vill+Post-Chandpur, Thesi-Teonthar, Distt-Rewa.9229907893, Madhya Pradesh",404780001214579,"Choudhary Colony, Mandsaur (M), Madhya Pradesh",861224074394390,404225013431234,MAG-Vodafone - India,,,"25.0384, 81.62916",harrassment,,,3095,,RELIANCE JIO,Maharashtra,RELIANCE JIO,Voice,
1234567890,919767661432,3/1/2025,13:18:46,41,Incoming,404780000100128,"Airtel Option:- Mc5218 Smt Chourasya Devi W/O Ayodhya Prasad Tiwari.Add-Vill+Post-Chandpur, Thesi-Teonthar, Distt-Rewa.9229907893, Madhya Pradesh",404780001232317,"Barmandal, Sardarpur, Dhar, Madhya Pradesh",861224074394390,404225013431234,MAG-Vodafone - India,,,"25.0384, 81.62916",harrassment,,,-,,,,,Voice,
1234567890,917038976648,3/1/2025,13:21:23,35,Incoming,404780000116621,"Jaisinghpura2, Ujjain (M Corp.), Madhya Pradesh",404780001232318,"Barmandal, Sardarpur, Dhar, Madhya Pradesh",861224074394390,404225013431234,MAG-Vodafone - India,,,"23.17813, 75.76483",harrassment,,,-,,,,,Voice,
1234567890,AX-CENTBK,3/1/2025,13:41:16,1,Incoming,404780000116622,"Jaisinghpura2, Ujjain (M Corp.), Madhya Pradesh",404780001232319,"Barmandal, Sardarpur, Dhar, Madhya Pradesh",861224074394390,404225013431234,MAG-Vodafone - India,,,"23.17813, 75.76483",harrassment,,,-,,,,,SMS,
1234567890,,,,,,,,,,,,,,,,harrassment,,,,,,,,,
1234567890,,,,,,,,,,,,,,,,harrassment,,,,,,,,,
1234567890,,,,,,,,,,,,,,,,harrassment,,,,,,,,,
